Id,pop
454,75.125
455,58.857142857142854
456,59.8
457,63.0
458,41.2
459,73.2
460,70.5
461,38.166666666666664
462,63.5
463,69.4
464,59.8
465,51.6
466,59.8
467,53.142857142857146
468,72.83333333333333
469,50.0
470,62.42857142857143
471,63.375
472,63.2
473,64.625
474,48.666666666666664
475,62.42857142857143
476,59.0
477,44.666666666666664
478,55.0
479,77.4
480,63.0
481,47.0
482,59.0
483,62.111111111111114
484,60.8
485,41.333333333333336
486,62.111111111111114
487,65.14285714285714
488,65.16666666666667
489,75.125
490,64.625
491,70.5
492,63.375
493,70.66666666666667
494,60.8
495,70.5
496,67.28571428571429
497,48.666666666666664
498,70.5
499,74.6
500,63.375
501,64.625
502,66.8
503,67.875
504,48.666666666666664
505,69.14285714285714
506,73.2
507,44.666666666666664
508,58.857142857142854
509,72.0
510,64.5
511,56.166666666666664
512,64.625
513,59.0
514,64.5
515,66.8
516,67.875
517,64.625
518,75.125
519,66.66666666666667
520,69.14285714285714
521,59.8
522,66.8
523,43.0
524,75.125
525,55.166666666666664
526,55.0
527,67.0
528,59.8
529,56.4
530,75.125
531,70.66666666666667
532,60.8
533,53.142857142857146
534,69.4
535,63.375
536,44.666666666666664
537,74.0
538,56.166666666666664
539,47.0
540,67.875
541,75.125
542,48.666666666666664
543,60.8
544,41.2
545,74.0
546,65.14285714285714
547,64.625
548,74.0
549,60.8
550,63.5
551,77.4
552,70.0
553,41.2
554,55.0
555,66.66666666666667
556,58.857142857142854
557,63.666666666666664
558,48.666666666666664
559,70.0
560,70.85714285714286
561,73.2
562,74.0
563,70.66666666666667
564,63.0
565,64.625
566,66.66666666666667
567,62.4
