Id,pop
454,67.27241
455,62.092842
456,57.611256
457,61.703236
458,41.818157
459,63.721832
460,59.12374
461,45.63412
462,57.63105
463,59.602272
464,52.682457
465,65.03341
466,59.893543
467,60.417564
468,66.09648
469,57.98941
470,54.695934
471,65.15236
472,70.070786
473,68.69733
474,59.346962
475,52.811707
476,59.00758
477,46.982563
478,49.06707
479,66.2123
480,61.398266
481,54.37915
482,49.61875
483,65.500916
484,65.59701
485,49.551903
486,63.193474
487,70.65642
488,68.507576
489,73.01821
490,68.14519
491,58.203472
492,61.301525
493,67.109665
494,68.91159
495,58.02082
496,63.01654
497,49.685818
498,63.291676
499,58.519753
500,66.030045
501,64.39732
502,66.01984
503,64.15022
504,52.35177
505,66.75491
506,68.17293
507,43.801334
508,61.750145
509,63.736694
510,62.118958
511,51.7294
512,70.25178
513,52.03193
514,63.19911
515,67.77626
516,63.231342
517,65.34901
518,69.30068
519,63.201256
520,58.178566
521,63.696697
522,67.383255
523,51.77351
524,68.96791
525,45.920868
526,55.812714
527,66.2085
528,60.323395
529,72.185646
530,69.92958
531,66.290054
532,61.666515
533,61.584198
534,68.18541
535,62.006874
536,47.91651
537,69.70305
538,53.43673
539,58.25924
540,64.77345
541,69.38447
542,46.48718
543,66.24214
544,39.436348
545,62.861095
546,68.136765
547,67.950676
548,69.66824
549,66.19208
550,61.359516
551,63.037132
552,64.626465
553,46.52855
554,50.739613
555,64.600426
556,66.033676
557,52.094624
558,42.491924
559,64.573586
560,66.19949
561,64.04459
562,57.411297
563,61.857765
564,62.80359
565,66.140396
566,64.38599
567,66.988686
