Id,pop
454,72.61552
455,69.33593
456,57.350307
457,60.694866
458,47.031918
459,65.37376
460,60.421364
461,38.762245
462,65.71361
463,64.88966
464,51.29239
465,67.41153
466,57.326374
467,68.1977
468,70.205154
469,59.423794
470,59.086372
471,61.542126
472,69.05797
473,73.38618
474,56.282234
475,55.41975
476,59.45699
477,52.421593
478,49.73152
479,68.41244
480,60.47999
481,50.933525
482,41.043285
483,74.44974
484,68.71234
485,51.259075
486,58.515636
487,67.79653
488,65.07543
489,71.04815
490,64.687675
491,58.506145
492,58.74781
493,72.16777
494,63.83415
495,58.034462
496,64.4668
497,40.997585
498,68.94782
499,59.572906
500,63.154602
501,54.74638
502,62.676285
503,67.46445
504,50.349724
505,67.15644
506,66.31072
507,42.151634
508,57.83297
509,61.497997
510,64.29102
511,52.118057
512,68.549965
513,49.77147
514,61.52483
515,66.2464
516,69.92825
517,65.58973
518,69.4835
519,64.15249
520,62.890972
521,64.132454
522,60.77629
523,53.546364
524,67.12731
525,48.90331
526,58.061687
527,66.0391
528,62.042767
529,70.85784
530,71.33403
531,67.894585
532,65.85526
533,59.474365
534,67.940025
535,64.30162
536,46.60672
537,69.85276
538,47.516903
539,53.417206
540,69.03039
541,73.374626
542,43.07177
543,70.14132
544,36.00009
545,66.10889
546,68.14217
547,66.848656
548,67.80174
549,62.518986
550,62.928116
551,64.21152
552,62.148777
553,46.83161
554,48.993015
555,63.551456
556,70.80335
557,57.32386
558,40.24819
559,65.663315
560,68.17319
561,59.384846
562,66.573044
563,66.155785
564,65.83792
565,59.490917
566,66.79867
567,65.26759
