Id,pop
454,68.79999981456308
455,66.33773628978835
456,57.80128558193312
457,63.21399651936183
458,45.87831315412565
459,65.18739350636866
460,62.21357346831712
461,44.83548533611651
462,61.655492154136766
463,66.059105703578
464,54.973288082804515
465,68.22754955997307
466,57.28300193887799
467,61.764187051030966
468,67.90610219616319
469,58.18570229473213
470,60.00038384632445
471,63.881840129336524
472,68.28458135652
473,67.1142866141461
474,56.34991747584932
475,56.62183293978626
476,56.98433486566565
477,49.60498388600568
478,53.73694411444313
479,66.66086363513662
480,61.386218298279154
481,54.299040109348354
482,44.77241358653788
483,68.97781085202246
484,69.55564984841175
485,51.83039653640235
486,64.85969168604032
487,70.38352682350924
488,65.38270460006967
489,71.83632811227488
490,69.41889139154213
491,61.49921830335926
492,61.21979431310191
493,69.08497410208193
494,69.4214058709924
495,61.09688604123689
496,64.18623623511272
497,45.57777542473561
498,62.91321960796175
499,58.74514322893318
500,65.85618067969747
501,65.61412927278603
502,64.86597872466686
503,65.38067604886855
504,49.0975121300592
505,67.28724642389454
506,69.1739109630629
507,50.32706536228546
508,64.35244179550857
509,61.66549239275889
510,64.63793034581332
511,51.045401016999605
512,70.10894868428775
513,47.406794988361504
514,64.86532952970636
515,68.65538953878982
516,64.71990647715987
517,65.56747573660671
518,70.66721344185305
519,63.23501900377611
520,64.39435571717465
521,59.45790954623351
522,68.1879710073418
523,53.62023309060207
524,69.03083130634309
525,53.35810835973196
526,55.97961092775732
527,66.63458528180307
528,59.30500916137187
529,68.31457379137393
530,69.09425532125633
531,68.1127990336037
532,65.08733746464063
533,59.21171326639676
534,65.22449475768357
535,64.34249430851696
536,47.810627293790375
537,67.95047093290337
538,50.19933379561811
539,57.63456930690124
540,66.66688905172606
541,69.62638601044132
542,44.77568323683201
543,67.37761585018492
544,42.31074990767959
545,65.61891903539524
546,68.23379292159585
547,67.47848420031922
548,71.31775394414213
549,67.74269552957533
550,62.740029419630865
551,65.39150755947504
552,66.98956370999
553,49.58536504192037
554,52.886114742210644
555,61.803005637015204
556,67.27285820819624
557,54.152031331992724
558,46.21280824787256
559,65.13639714683985
560,68.11889789080996
561,64.30650489530709
562,64.1593945133757
563,65.92553687422415
564,62.93994384574402
565,66.46531365071404
566,65.41907359049003
567,66.6521978759267
