Id,pop
454,70.19588216905632
455,66.37488567552924
456,58.0990853747729
457,62.99894029748568
458,49.55061571236474
459,65.15267153770326
460,60.68715661429568
461,44.194030372844985
462,60.87980308793893
463,62.636810553060684
464,53.54982901669044
465,66.02564133998492
466,54.58466921212765
467,64.19001864513541
468,66.68809988190156
469,59.27680238133915
470,60.15394485480077
471,67.30344564126366
472,68.86272217526471
473,71.04582039764824
474,58.74723315340866
475,50.76355466972366
476,59.63046242338161
477,56.58004662471227
478,52.78207879820286
479,64.98385980111269
480,64.57773048562558
481,51.452562409681875
482,47.96843894368089
483,67.47889564009424
484,67.28611232613571
485,54.09687519511738
486,61.02467787524249
487,67.73605839456866
488,67.28383265547069
489,72.29634086362361
490,64.32814664653783
491,60.47084810994069
492,62.158032913377475
493,67.00234051289563
494,65.86402805267389
495,60.826649402374244
496,63.09167683348812
497,49.41135597168776
498,63.61659349682821
499,62.29599950418683
500,66.17142779249593
501,58.28180637571782
502,63.26288676510938
503,65.91303787410176
504,54.17358473949183
505,65.37544515599345
506,65.74690887871556
507,48.780711599687265
508,61.175641459907624
509,64.48698657517886
510,64.10303384857491
511,54.97370105228726
512,69.12613100024771
513,48.23782782844052
514,62.782641780262196
515,67.78495495554691
516,64.9198519425912
517,67.06711702650313
518,70.65217062816677
519,65.68490402636496
520,65.18451304121965
521,62.542657971170016
522,65.24627507019594
523,54.205632256021815
524,68.79150627712411
525,51.40518594713771
526,58.613419967868445
527,65.94135218307687
528,60.81002009766581
529,71.5738684559891
530,71.33423538411363
531,67.06254282456858
532,63.41098599960716
533,58.84915539327579
534,69.24431261999223
535,63.00854474366067
536,51.78141876066649
537,69.35523431295871
538,52.86185701816275
539,58.48775533702835
540,66.52930638588194
541,71.34377568158638
542,46.80239872527523
543,67.92017068427037
544,40.55957673309214
545,64.12750358855178
546,69.299751768954
547,66.95235439475529
548,62.53212695789708
549,64.29051097802258
550,63.42579034752606
551,64.68639957060918
552,63.62959223466
553,49.449303365332845
554,52.34963738636121
555,66.16876438592047
556,68.10822287753686
557,59.22221956084945
558,41.02540459805132
559,66.05193034579744
560,68.77311164600005
561,62.00217823608912
562,60.54997278644277
563,70.12891365989728
564,63.898750108344196
565,63.62567057896068
566,65.56856966182715
567,65.35545679485628
