Id,pop
454,71.93482455112961
455,66.52324594155392
456,64.42890211583683
457,60.92565097527751
458,45.119019411510166
459,67.48440576851357
460,63.81235647894145
461,43.50271005055261
462,55.82726422161429
463,64.93588234723323
464,58.79685000089214
465,63.8179603039473
466,65.19073591638697
467,61.41786713851993
468,69.48940307686509
469,55.93958370265306
470,64.61550372939745
471,62.493834223128516
472,75.8438622501726
473,67.92428847613385
474,54.81469594245837
475,56.93393011011614
476,52.93450269880858
477,49.62709303374822
478,55.100518314513174
479,66.88068420904744
480,63.13541978462682
481,53.42601663288161
482,43.25463286970267
483,65.79132202997717
484,64.4154113102494
485,56.58665115541662
486,64.37454368661516
487,70.5463782663308
488,68.97802995371951
489,77.0697288814081
490,71.4915650931289
491,64.95294249927065
492,59.516243089262325
493,67.48151385352324
494,68.74675381151386
495,59.0230980921513
496,65.21303462871279
497,45.59778430168179
498,65.31710588404425
499,64.5011297567383
500,69.30990644333423
501,64.62557442364157
502,65.79094171823039
503,65.60115891321851
504,49.69019215796815
505,68.45764453666521
506,69.28630474021026
507,49.514576813036676
508,63.098419704623225
509,62.291875351965295
510,63.20371728708577
511,52.85174611902887
512,69.81028638526044
513,47.94284119107414
514,63.88663685214577
515,69.26702337512783
516,63.73049886454348
517,65.46512690784175
518,70.40374691411789
519,64.72573139910992
520,63.294514520849674
521,63.93158089420441
522,67.35571179590274
523,47.51280715361929
524,70.51202961411494
525,47.247217090904755
526,54.718538988570565
527,64.62389476949879
528,59.80093362777308
529,70.71390376111995
530,75.78676761885477
531,67.47244489095003
532,64.82787889531431
533,60.4441754089079
534,63.98535519788953
535,66.95269635657134
536,53.63032913747961
537,69.52535718732302
538,51.673905903539826
539,60.53289832386965
540,65.15010668041425
541,68.51424143049745
542,39.93792011786813
543,67.04941288616678
544,38.09820887257395
545,61.92580916731756
546,71.53591592733503
547,67.1519777524733
548,69.08843444351093
549,65.07552492595035
550,60.61365694260656
551,67.16863639304164
552,66.56430403670407
553,46.29377075432144
554,55.34517428966694
555,63.25688552713101
556,67.02949908800196
557,61.268863882206304
558,35.92881106200939
559,65.81961536874923
560,68.99290609679296
561,64.99681681392352
562,62.457572896790296
563,65.01085529742383
564,64.01866848274946
565,68.70650222362828
566,68.2979936731601
567,69.40283594591705
