Id,pop
454,75.125
455,64.25
456,55.888888888888886
457,63.0
458,52.2
459,58.285714285714285
460,58.4
461,41.0
462,63.5
463,69.4
464,55.888888888888886
465,75.55555555555556
466,55.888888888888886
467,55.888888888888886
468,72.83333333333333
469,50.0
470,62.42857142857143
471,63.375
472,60.4
473,60.4
474,51.77777777777778
475,62.42857142857143
476,59.4
477,46.0
478,55.0
479,66.2
480,63.0
481,47.0
482,52.2
483,71.0
484,75.55555555555556
485,53.888888888888886
486,71.0
487,71.4
488,70.8
489,75.125
490,67.0
491,58.4
492,63.375
493,74.42857142857143
494,69.66666666666667
495,60.714285714285715
496,62.0
497,59.4
498,58.4
499,55.888888888888886
500,63.375
501,58.0
502,71.25
503,71.25
504,52.2
505,60.714285714285715
506,69.66666666666667
507,46.0
508,64.25
509,72.0
510,60.714285714285715
511,40.6
512,72.5
513,41.0
514,74.42857142857143
515,71.66666666666667
516,71.25
517,66.2
518,75.125
519,66.66666666666667
520,60.714285714285715
521,55.888888888888886
522,58.285714285714285
523,43.0
524,75.125
525,55.166666666666664
526,55.0
527,67.0
528,55.888888888888886
529,74.42857142857143
530,75.125
531,75.55555555555556
532,71.25
533,71.0
534,69.4
535,63.375
536,40.6
537,74.42857142857143
538,40.6
539,47.0
540,60.4
541,75.125
542,52.2
543,69.66666666666667
544,36.857142857142854
545,54.833333333333336
546,71.66666666666667
547,75.55555555555556
548,72.8
549,60.714285714285715
550,63.5
551,71.4
552,54.833333333333336
553,36.857142857142854
554,55.0
555,66.66666666666667
556,69.66666666666667
557,63.666666666666664
558,52.2
559,58.285714285714285
560,69.66666666666667
561,61.8
562,58.4
563,75.55555555555556
564,63.0
565,71.4
566,66.66666666666667
567,62.4
