Id,pop
454,74.03245791199254
455,58.03446117142372
456,68.33710388986816
457,59.83594634714691
458,44.42597469559684
459,65.63555714971949
460,65.10454045302994
461,44.8589495202594
462,73.09487592328853
463,70.09562527305152
464,41.78769351727669
465,60.590413763927096
466,54.0811603696058
467,63.04568534334261
468,66.92557363437399
469,57.93556260796952
470,63.22162837582189
471,63.137967419402464
472,72.7256221553842
473,70.42272254614687
474,72.58316677970501
475,62.11730853030038
476,51.68948150256371
477,78.05622298886392
478,59.18101920588474
479,60.765098341631365
480,62.22183527702807
481,50.01171141756166
482,46.39204774886097
483,78.26226898487647
484,65.39834681173686
485,54.36044704855948
486,76.64201545646623
487,75.04043819844324
488,65.34731710143132
489,84.24838181400725
490,72.24349464257674
491,59.25933647480029
492,60.38638406013713
493,68.504492249027
494,73.14065854685128
495,58.2914597126556
496,70.67327867056268
497,44.76114929799336
498,65.45985603348622
499,65.62833271855351
500,65.13637031894613
501,64.98226989345056
502,54.71007860618606
503,65.77914203843255
504,55.25485665784752
505,76.98818497496282
506,71.46361219548332
507,73.16217897254926
508,60.51553822407615
509,68.18725869161403
510,55.73815550063811
511,58.65934291443906
512,75.02973348565523
513,48.44685108604356
514,62.4169157149603
515,73.59879169383558
516,61.49158091034064
517,63.10826938273011
518,73.38576492242919
519,61.78635574544289
520,55.97764178529801
521,64.62597132454573
522,68.63207437228263
523,52.700548755749686
524,73.95655226781429
525,35.18850222665966
526,61.54779624164153
527,69.72894628804973
528,61.48885908470667
529,70.55911412173309
530,78.15188047368923
531,65.34029240983698
532,59.874794751963506
533,60.668339888485036
534,66.22912122420465
535,64.63186684294034
536,56.38005763082692
537,67.81148582675672
538,46.596568756710454
539,63.69764909581279
540,67.10459143942956
541,70.78370232365972
542,44.45397345539018
543,67.08627003984594
544,35.65778378270523
545,70.35559726637365
546,70.44957417716996
547,66.14978371993624
548,79.85658962735297
549,68.14968572921437
550,60.98262941100081
551,68.34902092605344
552,72.99238288117664
553,48.6216176488049
554,58.1988220565123
555,60.233254947590275
556,66.23595961202074
557,58.39335284561304
558,53.09540376319535
559,58.27699874087029
560,72.20294703154288
561,63.80450703001476
562,44.59689765298463
563,68.11604377314346
564,63.401624107762274
565,71.780008855196
566,62.429225877445504
567,70.20450530561898
