Id,pop
454,67.45604
455,64.093155
456,63.065998
457,63.95719
458,35.332165
459,66.43472
460,63.74948
461,43.88036
462,58.96933
463,62.119392
464,48.09594
465,65.79562
466,59.357582
467,58.467667
468,67.613335
469,54.03081
470,57.023487
471,64.879265
472,71.71214
473,70.41884
474,59.55137
475,54.796223
476,59.885376
477,51.615887
478,43.81461
479,67.56404
480,60.85219
481,54.119457
482,45.248234
483,68.37263
484,68.188835
485,46.618835
486,64.4466
487,69.779465
488,68.84286
489,73.589966
490,69.68415
491,62.18428
492,60.98049
493,65.471
494,68.73452
495,61.793846
496,62.938084
497,49.39483
498,60.772728
499,60.52269
500,69.04867
501,61.349564
502,64.9104
503,64.43929
504,54.003914
505,69.180305
506,67.08629
507,49.06565
508,63.839703
509,66.031265
510,63.762043
511,49.44131
512,69.13678
513,54.25157
514,67.111374
515,68.480286
516,61.646072
517,65.81939
518,67.3277
519,63.214104
520,61.475822
521,64.48941
522,67.22859
523,52.44181
524,67.87376
525,46.412624
526,58.849895
527,66.62439
528,62.702896
529,72.35942
530,70.32853
531,66.700935
532,64.883835
533,60.649155
534,65.665344
535,65.939545
536,55.544804
537,69.932556
538,50.07993
539,58.50705
540,64.13712
541,67.67075
542,42.91111
543,67.113686
544,33.901646
545,62.949234
546,68.72692
547,62.31325
548,71.903435
549,64.99652
550,64.53888
551,65.30623
552,64.62428
553,41.500084
554,46.643803
555,65.28216
556,67.60497
557,54.733963
558,43.269997
559,65.39341
560,65.35274
561,61.659946
562,55.5649
563,64.676216
564,63.562824
565,66.87344
566,64.21857
567,68.435715
